validator,message_class_id,message_template,severity_as_emitted,objects,adjudication,citation_section,citation_table,citation_quote,rationale
dciodvfy,be5c780ca737,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-14-1794> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,bea6be0ccb11,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-19-1386> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,bf238d0d60da,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-27-2527> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,bfede71528fe,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-6388> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c1db4b6433be,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0244> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c442a6b5a0e5,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0745> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c48c484b1294,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0345> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c4e0a0bdf151,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0219> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c5d95bbe2998,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0360> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c5f3f337418e,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-19-5952> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c7d455dee19e,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0068> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c80a28646f5b,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0007> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,c8b36dedcd74,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0054> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,cbca819d04d1,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-6389> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,cc6ecc92be9f,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0743> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,ccce84e81c7a,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-26-1443> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,cd127505364c,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-81-5910> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,cf1cddbb43c1,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-12-0820> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,cf55a87f43ca,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-19-5956> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d0213a355871,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-1084> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d104d6005d58,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-19-0955> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d107c26f836d,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0390> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d224e93b7009,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-26-1440> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d278471fd111,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0192> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d2ae5c7b90f1,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-5410> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d2c44e177cb3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0027> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d58bea98ca1a,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0086> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d65d3c91cc10,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-5413> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,d941ad5b5c58,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-12-0819> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,da1a4dde1859,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0744> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,db19d7b4514d,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-41-2575> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,dc1e81bf3023,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-28-1750> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,de35334da786,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0129> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
